epoch,loss,val_loss
0,0.6925661563873291,0.6881290078163147
1,0.6903336644172668,0.6851047873497009
2,0.6882457137107849,0.6816126108169556
3,0.6858960390090942,0.6773837208747864
4,0.6831307411193848,0.6721583008766174
5,0.6797915697097778,0.665717601776123
6,0.6757447719573975,0.6580806970596313
7,0.6710261702537537,0.6501713395118713
8,0.6663005948066711,0.6451582312583923
9,0.6636532545089722,0.6466412544250488
