epoch,loss
0,0.6394265294075012
1,0.622778594493866
2,0.621017336845398
3,0.6199567317962646
4,0.6191240549087524
5,0.6184151768684387
6,0.6177578568458557
7,0.6171516180038452
8,0.616539478302002
9,0.6160019636154175
10,0.6154793500900269
11,0.6149469614028931
