epoch,loss
0,0.6529401540756226
1,0.6329922080039978
2,0.6308171153068542
3,0.6293554902076721
4,0.6282907724380493
5,0.6274347305297852
6,0.6265811920166016
7,0.6257683634757996
8,0.625211238861084
9,0.6245513558387756
10,0.624035120010376
11,0.623447597026825
12,0.6228951811790466
