epoch,loss,val_loss
0,0.6445155739784241,0.6404283046722412
1,0.6392859816551208,0.6389760375022888
2,0.6377840042114258,0.6378227472305298
3,0.6365678310394287,0.6370059847831726
4,0.6356278657913208,0.6365123987197876
5,0.6348215341567993,0.6359314322471619
6,0.6341254115104675,0.6355807185173035
7,0.633551836013794,0.6352925300598145
8,0.6330845355987549,0.6350340843200684
9,0.6326704025268555,0.6348763108253479
