epoch,loss
0,0.6482174396514893
1,0.627929151058197
2,0.625986635684967
3,0.6246693134307861
4,0.6235672235488892
5,0.62274569272995
6,0.6220195293426514
7,0.6213395595550537
8,0.6207873225212097
9,0.6202704906463623
10,0.6197275519371033
11,0.6192753911018372
12,0.6188494563102722
