epoch,loss
0,0.6456795334815979
1,0.6294906735420227
2,0.6274044513702393
3,0.6261783838272095
4,0.6252145171165466
5,0.6244146823883057
6,0.6237084865570068
7,0.6230476498603821
8,0.6224080324172974
9,0.6217855215072632
10,0.6212049126625061
11,0.620607316493988
