epoch,loss
0,0.6401512026786804
1,0.6232991218566895
2,0.6214265823364258
3,0.6202259659767151
4,0.6193875670433044
5,0.6186583638191223
6,0.6180083155632019
7,0.6174066662788391
8,0.6168415546417236
9,0.6163048148155212
10,0.6157982349395752
11,0.615302324295044
