epoch,loss
0,0.6442556977272034
1,0.6325616836547852
2,0.6305736303329468
3,0.6291373372077942
4,0.6279900074005127
5,0.6270490288734436
6,0.6261743903160095
7,0.6254370212554932
8,0.6247125267982483
9,0.624126136302948
10,0.6235012412071228
11,0.622973620891571
12,0.6224133372306824
