epoch,loss
0,0.6441039443016052
1,0.6392651200294495
2,0.6376072764396667
3,0.6363947987556458
4,0.6354755759239197
5,0.6346306204795837
6,0.6339276432991028
7,0.6333809494972229
8,0.6329255104064941
9,0.6325665712356567
