epoch,loss
0,0.6400738954544067
1,0.6272110939025879
2,0.6251559257507324
3,0.6238369345664978
4,0.6228792667388916
5,0.6220684051513672
6,0.6212955117225647
7,0.6206962466239929
8,0.6200594902038574
9,0.6195052266120911
10,0.6190369129180908
11,0.618649423122406
12,0.618222177028656
