epoch,loss
0,0.6456415057182312
1,0.628921389579773
2,0.627021312713623
3,0.6259390711784363
4,0.6250572800636292
5,0.6242788434028625
6,0.6235637664794922
7,0.6228836178779602
8,0.62223219871521
9,0.6216040849685669
10,0.621000349521637
11,0.6204164624214172
